month,lat_bin,lon_bin,count,mean_frp,h_share
2019-10,-28.7,128.3,6,7.166666666666667,0.16666666666666666
2019-10,-28.7,128.5,196,8.965816326530613,0.1377551020408163
2019-10,-28.7,129.5,25,7.507999999999999,0.16
2019-10,-28.7,129.7,126,18.043650793650794,0.18253968253968253
2019-10,-28.7,148.1,58,11.394827586206896,0.08620689655172414
2019-10,-28.7,148.7,3,12.433333333333332,0.0
2019-10,-28.7,148.9,19,5.847368421052631,0.05263157894736842
2019-10,-28.7,149.7,2,2.45,0.0
2019-10,-28.7,150.1,1,2.4,0.0
2019-10,-28.7,150.5,1,0.7,0.0
2019-10,-28.7,150.7,13,3.9153846153846152,0.07692307692307693
2019-10,-28.7,152.3,129,10.72015503875969,0.11627906976744186
2019-10,-28.7,152.5,31,8.064516129032258,0.03225806451612903
2019-10,-28.7,152.7,13,4.130769230769231,0.0
2019-10,-28.5,122.7,201,15.746766169154228,0.15920398009950248
2019-10,-28.5,122.9,21,18.49047619047619,0.09523809523809523
2019-10,-28.5,124.5,4,0.8500000000000001,0.0
2019-10,-28.5,126.5,65,3.343076923076923,0.015384615384615385
2019-10,-28.5,126.7,9,40.766666666666666,0.3333333333333333
2019-10,-28.5,127.7,18,3.7222222222222223,0.0
2019-10,-28.5,127.9,59,5.591525423728813,0.0
2019-10,-28.5,128.9,55,11.56181818181818,0.21818181818181817
2019-10,-28.5,148.3,2,9.3,0.0
2019-10,-28.5,149.1,6,5.166666666666667,0.0
2019-10,-28.5,149.3,4,1.0,0.0
2019-10,-28.5,149.7,4,3.825,0.0
2019-10,-28.5,149.9,15,2.7466666666666666,0.0
2019-10,-28.5,150.5,1,0.9,0.0
2019-10,-28.5,150.7,1,4.3,0.0
2019-10,-28.5,151.1,6,6.416666666666667,0.0
2019-10,-28.5,152.3,97,4.669072164948453,0.030927835051546393
2019-10,-28.5,152.5,17,2.1705882352941175,0.0
2019-10,-28.5,152.9,17,2.876470588235294,0.0
2019-10,-28.5,153.1,1,4.0,0.0
2019-10,-28.5,153.3,75,6.882666666666667,0.013333333333333334
2019-10,-28.3,125.5,15,6.086666666666667,0.06666666666666667
2019-10,-28.3,127.7,7,1.1857142857142857,0.0
2019-10,-28.3,128.9,16,7.5625,0.0
2019-10,-28.3,147.9,9,0.8777777777777778,0.0
2019-10,-28.3,148.1,2,0.6499999999999999,0.0
2019-10,-28.3,148.7,29,14.082758620689654,0.06896551724137931
2019-10,-28.3,149.1,7,3.3857142857142857,0.0
2019-10,-28.3,150.5,33,12.818181818181818,0.15151515151515152
2019-10,-28.3,150.7,4,5.275,0.0
2019-10,-28.3,151.5,47,2.7531914893617024,0.06382978723404255
2019-10,-28.3,151.9,113,9.288495575221239,0.1592920353982301
2019-10,-28.3,152.1,2,3.2,0.0
2019-10,-28.3,152.3,2,6.25,0.0
2019-10,-28.3,152.5,270,5.87074074074074,0.037037037037037035
2019-10,-28.3,152.7,245,5.947755102040817,0.07755102040816327
2019-10,-28.3,153.3,3,0.6333333333333333,0.0
2019-10,-28.3,153.5,1,5.1,0.0
2019-10,-28.1,122.5,7,2.0142857142857147,0.0
2019-10,-28.1,122.7,38,5.026315789473684,0.07894736842105263
2019-10,-28.1,123.1,3,17.666666666666668,0.6666666666666666
2019-10,-28.1,123.3,13,2.176923076923077,0.0
2019-10,-28.1,123.5,20,5.915,0.0
2019-10,-28.1,125.1,39,10.992307692307692,0.07692307692307693
2019-10,-28.1,140.3,1,2.5,0.0
2019-10,-28.1,147.3,77,9.303896103896104,0.06493506493506493
2019-10,-28.1,148.1,8,2.9625,0.0
2019-10,-28.1,148.3,3,4.233333333333333,0.3333333333333333
2019-10,-28.1,150.1,1,1.0,0.0
2019-10,-28.1,150.5,2,7.3,0.0
2019-10,-28.1,150.7,10,2.55,0.0
2019-10,-28.1,151.5,7,2.742857142857143,0.0
2019-10,-28.1,152.3,12,4.3999999999999995,0.0
2019-10,-28.1,152.5,182,3.724725274725275,0.038461538461538464
2019-10,-28.1,153.1,44,2.1568181818181817,0.0
2019-10,-28.1,153.3,24,2.85,0.0
2019-10,-27.9,123.3,33,15.530303030303031,0.09090909090909091
2019-10,-27.9,124.7,31,27.306451612903224,0.3870967741935484
2019-10,-27.9,125.1,8,8.1625,0.0
2019-10,-27.9,125.3,2,0.6,0.0
2019-10,-27.9,126.5,18,30.099999999999998,0.3333333333333333
2019-10,-27.9,126.7,6,6.416666666666667,0.3333333333333333
2019-10,-27.9,126.9,36,3.6694444444444443,0.027777777777777776
2019-10,-27.9,127.1,356,19.237921348314607,0.17696629213483145
2019-10,-27.9,127.3,57,17.257894736842108,0.03508771929824561
2019-10,-27.9,127.9,2,1.0,0.0
2019-10,-27.9,129.5,2,16.3,0.0
2019-10,-27.9,130.3,147,13.022448979591836,0.19047619047619047
2019-10,-27.9,130.5,27,12.125925925925925,0.1111111111111111
2019-10,-27.9,132.1,2,0.8,0.0
2019-10,-27.9,147.3,11,2.390909090909091,0.0
2019-10,-27.9,147.5,3,5.3,0.0
2019-10,-27.9,148.3,4,8.0,0.0
2019-10,-27.9,148.5,3,15.266666666666666,0.0
2019-10,-27.9,148.9,1,5.1,0.0
2019-10,-27.9,149.9,6,2.3833333333333333,0.0
2019-10,-27.9,150.3,1,1.5,0.0
2019-10,-27.9,150.5,1,0.7,0.0
2019-10,-27.9,152.3,72,5.131944444444445,0.125
2019-10,-27.9,152.5,16,3.725,0.0
2019-10,-27.9,153.3,18,3.9777777777777774,0.05555555555555555
2019-10,-27.7,124.3,22,4.5227272727272725,0.0
2019-10,-27.7,126.1,4,9.8,0.5
2019-10,-27.7,126.5,11,3.963636363636364,0.0
2019-10,-27.7,127.1,20,6.595000000000001,0.25
2019-10,-27.7,127.3,162,13.335802469135803,0.1111111111111111
2019-10,-27.7,127.5,123,23.547154471544715,0.25203252032520324
2019-10,-27.7,130.1,76,24.76578947368421,0.14473684210526316
2019-10,-27.7,130.3,5,2.0,0.0
2019-10,-27.7,130.5,17,2.9529411764705884,0.0
2019-10,-27.7,145.7,4,9.275,0.0
2019-10,-27.7,147.5,21,3.5095238095238095,0.0
2019-10,-27.7,147.9,2,16.55,0.5
2019-10,-27.7,148.3,5,1.06,0.0
2019-10,-27.7,149.1,3,12.166666666666666,0.3333333333333333
2019-10,-27.7,150.1,1,22.1,0.0
2019-10,-27.7,151.3,2,0.55,0.0
2019-10,-27.7,152.3,123,6.940650406504066,0.22764227642276422
2019-10,-27.7,152.7,2,9.35,0.0
2019-10,-27.7,152.9,2,15.9,0.0
2019-10,-27.7,153.3,1,0.6,0.0
2019-10,-27.5,122.7,7,19.37142857142857,0.0
2019-10,-27.5,124.7,1,0.6,0.0
2019-10,-27.5,126.1,345,11.464347826086955,0.19130434782608696
2019-10,-27.5,127.3,43,11.851162790697675,0.11627906976744186
2019-10,-27.5,130.3,1,3.1,0.0
2019-10,-27.5,147.1,82,4.273170731707316,0.012195121951219513
2019-10,-27.5,148.5,2,1.95,0.0
2019-10,-27.5,149.9,6,1.3499999999999999,0.0
2019-10,-27.5,150.1,68,15.257352941176471,0.17647058823529413
2019-10,-27.5,150.3,14,2.185714285714286,0.0
2019-10,-27.5,150.5,1,0.7,0.0
2019-10,-27.5,152.9,1,0.4,0.0
2019-10,-27.5,153.1,4,3.575,0.0
2019-10,-27.3,123.7,49,14.59591836734694,0.20408163265306123
2019-10,-27.3,123.9,3,17.7,0.0
2019-10,-27.3,125.9,2,5.75,0.0
2019-10,-27.3,128.7,29,23.679310344827588,0.06896551724137931
2019-10,-27.3,128.9,115,23.606956521739132,0.16521739130434782
2019-10,-27.3,129.1,23,3.1956521739130435,0.043478260869565216
2019-10,-27.3,129.5,31,5.17741935483871,0.03225806451612903
2019-10,-27.3,129.7,474,10.656329113924052,0.11814345991561181
2019-10,-27.3,129.9,310,14.11967741935484,0.0935483870967742
2019-10,-27.3,130.1,70,11.152857142857144,0.07142857142857142
2019-10,-27.3,131.9,3,1.1666666666666667,0.0
2019-10,-27.3,132.1,1,0.8,0.0
2019-10,-27.3,147.9,1,7.1,0.0
2019-10,-27.3,148.1,51,6.023529411764706,0.0196078431372549
2019-10,-27.3,148.3,2,1.6,0.0
2019-10,-27.3,149.1,2,0.7,0.0
2019-10,-27.3,149.5,1,1.1,0.0
2019-10,-27.3,149.7,56,7.330357142857143,0.17857142857142858
2019-10,-27.3,149.9,78,9.21923076923077,0.07692307692307693
2019-10,-27.3,150.3,1,1.3,0.0
2019-10,-27.3,150.5,7,8.071428571428571,0.0
2019-10,-27.3,152.3,10,8.47,0.0
2019-10,-27.3,152.5,18,7.388888888888889,0.05555555555555555
2019-10,-27.3,152.9,3,2.1666666666666665,0.0
2019-10,-27.1,123.7,55,13.716363636363637,0.23636363636363636
2019-10,-27.1,124.5,5,0.9800000000000001,0.0
2019-10,-27.1,125.9,51,5.584313725490197,0.0784313725490196
2019-10,-27.1,128.7,55,18.016363636363636,0.09090909090909091
2019-10,-27.1,128.9,26,21.003846153846155,0.15384615384615385
2019-10,-27.1,129.3,99,6.422222222222222,0.030303030303030304
2019-10,-27.1,129.7,49,11.424489795918367,0.24489795918367346
2019-10,-27.1,130.5,76,8.359210526315788,0.07894736842105263
2019-10,-27.1,132.3,1,19.1,0.0
2019-10,-27.1,147.7,5,1.3800000000000001,0.0
2019-10,-27.1,148.3,49,4.346938775510204,0.02040816326530612
2019-10,-27.1,149.1,8,5.2375,0.375
2019-10,-27.1,149.3,20,1.54,0.0
2019-10,-27.1,149.7,4,12.975000000000001,0.5
2019-10,-27.1,150.3,3,1.3333333333333333,0.0
2019-10,-27.1,150.9,10,5.859999999999999,0.3
2019-10,-27.1,151.1,4,13.3,0.0
2019-10,-27.1,152.9,2,1.55,0.0
2019-10,-26.9,123.7,1,1.0,0.0
2019-10,-26.9,125.9,14,7.2,0.21428571428571427
2019-10,-26.9,126.5,3,5.3,0.0
2019-10,-26.9,128.7,25,4.66,0.0
2019-10,-26.9,130.3,3,6.6000000000000005,0.0
2019-10,-26.9,130.5,279,30.265591397849462,0.22939068100358423
2019-10,-26.9,130.7,101,12.85841584158416,0.10891089108910891
2019-10,-26.9,130.9,52,4.015384615384615,0.07692307692307693
2019-10,-26.9,131.1,81,2.5753086419753086,0.024691358024691357
2019-10,-26.9,141.9,1,0.3,0.0
2019-10,-26.9,147.1,3,6.133333333333333,0.0
2019-10,-26.9,147.7,1,1.3,0.0
2019-10,-26.9,148.1,5,0.96,0.0
2019-10,-26.9,150.5,3,18.599999999999998,0.0
2019-10,-26.9,151.5,6,5.6499999999999995,0.3333333333333333
2019-10,-26.9,152.3,1,8.3,0.0
2019-10,-26.9,152.5,21,2.4095238095238094,0.0
2019-10,-26.9,152.7,1,5.0,0.0
2019-10,-26.7,130.3,1,11.7,0.0
2019-10,-26.7,130.5,362,8.804972375690609,0.08011049723756906
2019-10,-26.7,130.7,206,7.804368932038835,0.02912621359223301
2019-10,-26.7,145.5,1,3.8,0.0
2019-10,-26.7,146.9,2,4.85,0.0
2019-10,-26.7,147.1,2,2.8499999999999996,0.0
2019-10,-26.7,147.3,1,24.3,0.0
2019-10,-26.7,147.5,15,24.92,0.13333333333333333
2019-10,-26.7,147.9,2,1.85,0.0
2019-10,-26.7,149.7,1,12.0,0.0
2019-10,-26.7,150.5,3,3.6,0.0
2019-10,-26.7,150.9,8,1.05,0.0
2019-10,-26.7,151.1,1,0.6,0.0
2019-10,-26.7,151.7,1,0.9,0.0
2019-10,-26.7,152.3,82,6.289024390243903,0.13414634146341464
2019-10,-26.7,152.5,66,5.587878787878788,0.09090909090909091
2019-10,-26.7,153.1,1,0.3,0.0
2019-10,-26.5,125.7,5,8.52,0.2
2019-10,-26.5,126.1,17,17.47647058823529,0.23529411764705882
2019-10,-26.5,130.5,2,6.6,0.0
2019-10,-26.5,145.5,3,8.333333333333334,0.0
2019-10,-26.5,146.1,1,2.4,0.0
2019-10,-26.5,146.9,8,0.675,0.0
2019-10,-26.5,147.1,6,5.483333333333333,0.16666666666666666
2019-10,-26.5,147.3,9,5.788888888888889,0.2222222222222222
2019-10,-26.5,147.5,3,3.533333333333333,0.0
2019-10,-26.5,150.1,6,6.433333333333334,0.0
2019-10,-26.5,150.7,1,2.8,0.0
2019-10,-26.5,150.9,10,2.82,0.0
2019-10,-26.5,151.1,15,1.9400000000000002,0.0
2019-10,-26.5,151.5,1,1.9,0.0
2019-10,-26.5,151.9,6,34.56666666666667,0.16666666666666666
2019-10,-26.5,152.3,36,11.347222222222221,0.25
2019-10,-26.5,152.5,14,1.7214285714285713,0.0
2019-10,-26.5,153.1,10,19.07,0.1
2019-10,-26.3,124.3,29,2.8379310344827586,0.0
2019-10,-26.3,124.5,38,34.43157894736842,0.15789473684210525
2019-10,-26.3,125.7,14,3.942857142857143,0.0
2019-10,-26.3,146.9,3,9.0,0.3333333333333333
2019-10,-26.3,147.1,3,2.9333333333333336,0.0
2019-10,-26.3,148.9,3,1.1333333333333333,0.0
2019-10,-26.3,150.5,2,5.0,0.0
2019-10,-26.3,150.7,10,6.909999999999999,0.0
2019-10,-26.3,150.9,61,5.983606557377049,0.03278688524590164
2019-10,-26.3,151.1,14,4.628571428571428,0.07142857142857142
2019-10,-26.3,151.3,3,4.833333333333334,0.0
2019-10,-26.3,151.7,8,7.9375,0.0
2019-10,-26.3,151.9,1,1.0,0.0
2019-10,-26.3,152.3,2,2.0,0.0
2019-10,-26.3,152.9,2,8.9,0.0
2019-10,-26.1,119.1,6,9.15,0.16666666666666666
2019-10,-26.1,119.3,487,24.39158110882957,0.16837782340862423
2019-10,-26.1,119.5,45,55.157777777777774,0.28888888888888886
2019-10,-26.1,120.5,33,16.51818181818182,0.0
2019-10,-26.1,120.7,2,11.2,0.0
2019-10,-26.1,122.9,1,19.4,0.0
2019-10,-26.1,146.5,9,11.444444444444445,0.2222222222222222
2019-10,-26.1,146.7,4,7.625,0.25
2019-10,-26.1,147.1,14,4.307142857142857,0.21428571428571427
2019-10,-26.1,147.3,2,0.5,0.0
2019-10,-26.1,149.9,5,4.08,0.0
2019-10,-26.1,150.1,2,6.25,0.0
2019-10,-26.1,150.3,3,1.0999999999999999,0.0
2019-10,-26.1,150.5,1,7.0,0.0
2019-10,-26.1,151.1,10,3.45,0.0
2019-10,-26.1,152.3,92,4.631521739130435,0.08695652173913043
2019-10,-26.1,152.7,8,2.7875,0.0
2019-10,-26.1,153.1,4,5.325,0.0
2019-10,-25.9,119.3,114,10.894736842105264,0.15789473684210525
2019-10,-25.9,119.5,11,12.036363636363637,0.18181818181818182
2019-10,-25.9,122.9,39,6.8076923076923075,0.0
2019-10,-25.9,123.1,6,14.25,0.0
2019-10,-25.9,126.9,8,12.225,0.0
2019-10,-25.9,129.3,1,14.1,0.0
2019-10,-25.9,147.1,2,1.4500000000000002,0.0
2019-10,-25.9,148.5,7,4.057142857142857,0.0
2019-10,-25.9,149.7,1,1.9,0.0
2019-10,-25.9,150.1,2,4.7,0.0
2019-10,-25.9,150.9,2,1.75,0.0
2019-10,-25.9,151.7,1,9.5,0.0
2019-10,-25.9,152.7,1,0.5,0.0
2019-10,-25.7,120.1,1,7.0,0.0
2019-10,-25.7,126.7,131,11.423664122137405,0.12213740458015267
2019-10,-25.7,126.9,57,9.121052631578946,0.05263157894736842
2019-10,-25.7,127.3,3,4.766666666666667,0.0
2019-10,-25.7,127.5,1,0.3,0.0
2019-10,-25.7,133.5,2,9.0,0.0
2019-10,-25.7,145.9,1,1.4,0.0
2019-10,-25.7,146.9,4,1.95,0.0
2019-10,-25.7,147.5,1,5.0,0.0
2019-10,-25.7,148.5,2,8.1,0.5
2019-10,-25.7,148.9,5,0.96,0.0
2019-10,-25.7,150.5,13,3.253846153846154,0.0
2019-10,-25.7,152.1,1,0.7,0.0
2019-10,-25.7,152.7,3,2.5,0.0
2019-10,-25.7,153.1,43,5.181395348837209,0.0
2019-10,-25.5,120.1,1,0.7,0.0
2019-10,-25.5,122.9,9,11.566666666666666,0.0
2019-10,-25.5,127.5,2,3.0,0.0
2019-10,-25.5,146.3,2,1.0,0.0
2019-10,-25.5,148.3,153,17.58169934640523,0.1111111111111111
2019-10,-25.5,148.7,18,14.222222222222221,0.05555555555555555
2019-10,-25.5,150.5,31,4.067741935483871,0.0
2019-10,-25.5,150.7,5,1.36,0.0
2019-10,-25.5,151.3,2,2.4,0.0
2019-10,-25.5,152.5,3,3.8666666666666667,0.0
2019-10,-25.5,152.7,4,12.825,0.0
2019-10,-25.5,152.9,10,16.71,0.0
2019-10,-25.3,126.1,1,4.2,0.0
2019-10,-25.3,127.7,3,18.933333333333334,1.0
2019-10,-25.3,128.9,117,6.589743589743589,0.06837606837606838
2019-10,-25.3,145.7,5,1.54,0.0
2019-10,-25.3,146.5,19,4.868421052631579,0.0
2019-10,-25.3,147.9,33,4.615151515151515,0.06060606060606061
2019-10,-25.3,148.9,2,1.2999999999999998,0.0
2019-10,-25.3,149.3,10,5.1,0.0
2019-10,-25.3,149.7,1,4.2,0.0
2019-10,-25.3,149.9,11,12.536363636363637,0.09090909090909091
2019-10,-25.3,151.3,52,7.598076923076922,0.09615384615384616
2019-10,-25.3,151.7,69,4.811594202898551,0.07246376811594203
2019-10,-25.3,152.5,1,2.0,0.0
2019-10,-25.1,123.5,4,19.450000000000003,0.25
2019-10,-25.1,128.3,1,0.9,0.0
2019-10,-25.1,129.5,4,13.325,0.5
2019-10,-25.1,147.9,16,5.46875,0.125
2019-10,-25.1,148.1,9,4.0,0.0
2019-10,-25.1,149.1,107,6.77196261682243,0.04672897196261682
2019-10,-25.1,149.3,100,6.569,0.01
2019-10,-25.1,150.1,5,5.459999999999999,0.2
2019-10,-25.1,150.5,21,1.9047619047619047,0.0
2019-10,-25.1,151.9,10,1.94,0.0
2019-10,-24.9,122.1,3,2.1,0.0
2019-10,-24.9,122.3,3,1.0,0.0
2019-10,-24.9,122.9,1,25.3,1.0
2019-10,-24.9,127.3,88,6.953409090909091,0.022727272727272728
2019-10,-24.9,128.3,14,11.471428571428572,0.14285714285714285
2019-10,-24.9,146.5,42,5.292857142857143,0.09523809523809523
2019-10,-24.9,146.7,1,42.7,0.0
2019-10,-24.9,147.5,3,7.233333333333333,0.3333333333333333
2019-10,-24.9,149.3,37,8.4,0.02702702702702703
2019-10,-24.9,149.7,10,5.89,0.1
2019-10,-24.9,150.1,4,2.825,0.0
2019-10,-24.9,151.1,11,4.163636363636363,0.0
2019-10,-24.9,152.1,28,7.925,0.25
2019-10,-24.9,152.5,4,4.55,0.0
2019-10,-24.7,120.9,8,2.225,0.0
2019-10,-24.7,124.5,1,20.2,0.0
2019-10,-24.7,124.7,15,18.82,0.0
2019-10,-24.7,143.9,1,0.4,0.0
2019-10,-24.7,145.7,12,7.266666666666667,0.25
2019-10,-24.7,146.3,26,8.38076923076923,0.07692307692307693
2019-10,-24.7,147.9,23,3.0,0.0
2019-10,-24.7,148.1,2,6.45,0.0
2019-10,-24.7,148.5,9,2.5777777777777775,0.0
2019-10,-24.7,148.9,15,6.326666666666666,0.06666666666666667
2019-10,-24.7,149.1,176,9.767045454545455,0.07954545454545454
2019-10,-24.7,149.9,37,2.4216216216216213,0.0
2019-10,-24.7,150.9,6,0.7333333333333334,0.0
2019-10,-24.5,129.5,23,8.71304347826087,0.08695652173913043
2019-10,-24.5,144.9,1,9.3,1.0
2019-10,-24.5,145.5,2,0.9500000000000001,0.0
2019-10,-24.5,146.3,32,19.03125,0.15625
2019-10,-24.5,146.7,8,4.175,0.0
2019-10,-24.5,146.9,100,14.642000000000001,0.08
2019-10,-24.5,148.7,25,11.728,0.28
2019-10,-24.5,148.9,16,10.425,0.1875
2019-10,-24.5,149.1,97,5.738144329896907,0.13402061855670103
2019-10,-24.5,150.1,13,1.0615384615384615,0.0
2019-10,-24.5,151.5,59,7.066101694915254,0.0
2019-10,-24.5,151.7,59,24.554237288135592,0.0847457627118644
2019-10,-24.5,151.9,4,5.175,0.0
2019-10,-24.3,120.1,33,12.539393939393939,0.0
2019-10,-24.3,123.1,10,33.4,0.0
2019-10,-24.3,125.3,11,2.418181818181818,0.0
2019-10,-24.3,125.5,3,1.5333333333333332,0.0
2019-10,-24.3,144.9,1,10.9,1.0
2019-10,-24.3,145.1,2,7.949999999999999,0.0
2019-10,-24.3,148.5,2,5.45,0.0
2019-10,-24.3,148.7,1,4.4,0.0
2019-10,-24.3,148.9,1,5.6,0.0
2019-10,-24.3,150.3,2,3.0,0.0
2019-10,-24.3,150.5,3,1.3,0.0
2019-10,-24.3,150.9,30,11.763333333333334,0.06666666666666667
2019-10,-24.1,120.7,3,1.5333333333333332,0.0
2019-10,-24.1,122.5,1,1.6,0.0
2019-10,-24.1,122.7,110,12.297272727272727,0.05454545454545454
2019-10,-24.1,125.5,7,15.542857142857143,0.14285714285714285
2019-10,-24.1,129.3,11,23.0,0.09090909090909091
2019-10,-24.1,131.5,31,1.3516129032258064,0.0
2019-10,-24.1,131.7,7,4.642857142857143,0.42857142857142855
2019-10,-24.1,134.5,2,1.1,0.0
2019-10,-24.1,144.9,1,1.0,0.0
2019-10,-24.1,146.3,14,3.664285714285714,0.0
2019-10,-24.1,149.1,504,9.176587301587302,0.14484126984126985
2019-10,-24.1,149.7,6,1.883333333333333,0.0
2019-10,-24.1,150.3,3,1.6666666666666667,0.0
2019-10,-24.1,150.5,7,6.114285714285714,0.2857142857142857
2019-10,-24.1,151.5,1,0.4,0.0
2019-10,-23.9,127.1,23,9.808695652173913,0.13043478260869565
2019-10,-23.9,127.3,33,13.030303030303031,0.15151515151515152
2019-10,-23.9,131.5,3,1.6333333333333335,0.0
2019-10,-23.9,149.1,656,27.78155487804878,0.11890243902439024
2019-10,-23.9,150.3,2,1.25,0.0
2019-10,-23.9,150.9,6,7.183333333333334,0.16666666666666666
2019-10,-23.9,151.1,19,2.2789473684210524,0.0
2019-10,-23.9,151.3,9,2.411111111111111,0.0
2019-10,-23.7,118.3,99,10.554545454545455,0.1919191919191919
2019-10,-23.7,118.5,71,10.816901408450704,0.07042253521126761
2019-10,-23.7,123.1,40,8.3475,0.0
2019-10,-23.7,127.1,34,10.270588235294117,0.11764705882352941
2019-10,-23.7,127.3,93,18.8247311827957,0.1935483870967742
2019-10,-23.7,128.1,1,0.5,0.0
2019-10,-23.7,129.1,18,5.472222222222222,0.1111111111111111
2019-10,-23.7,131.7,153,22.463398692810458,0.11764705882352941
2019-10,-23.7,131.9,133,14.66842105263158,0.06766917293233082
2019-10,-23.7,132.1,40,6.1325,0.0
2019-10,-23.7,132.3,3,1.5,0.0
2019-10,-23.7,142.5,2,1.3,0.0
2019-10,-23.7,145.3,6,5.3999999999999995,0.0
2019-10,-23.7,148.5,11,72.37272727272727,0.6363636363636364
2019-10,-23.7,148.9,2,4.55,0.0
2019-10,-23.7,150.5,4,6.125,0.0
2019-10,-23.7,150.9,24,5.595833333333334,0.08333333333333333
2019-10,-23.7,151.1,13,2.276923076923077,0.0
2019-10,-23.7,151.3,3,4.666666666666667,0.0
2019-10,-23.5,114.1,5,17.64,0.2
2019-10,-23.5,114.3,32,17.921875,0.21875
2019-10,-23.5,118.3,9,10.377777777777778,0.1111111111111111
2019-10,-23.5,119.1,33,8.712121212121213,0.12121212121212122
2019-10,-23.5,119.3,2,1.8,0.0
2019-10,-23.5,119.5,4,6.0,0.0
2019-10,-23.5,121.1,1,16.3,0.0
2019-10,-23.5,123.9,5,4.0200000000000005,0.0
2019-10,-23.5,124.1,2,1.3,0.0
2019-10,-23.5,131.7,1,1.9,0.0
2019-10,-23.5,131.9,3,9.166666666666666,0.0
2019-10,-23.5,132.1,51,9.947058823529412,0.0196078431372549
2019-10,-23.5,144.3,1,4.0,0.0
2019-10,-23.5,145.3,5,8.4,0.0
2019-10,-23.5,149.5,4,6.2,0.0
2019-10,-23.5,149.7,2,0.7,0.0
2019-10,-23.3,118.1,8,6.4875,0.125
2019-10,-23.3,118.3,47,11.782978723404254,0.1276595744680851
2019-10,-23.3,119.1,48,8.84375,0.0625
2019-10,-23.3,122.7,1,3.9,0.0
2019-10,-23.3,122.9,4,10.15,0.0
2019-10,-23.3,131.9,2,1.0,0.0
2019-10,-23.3,143.9,5,0.8,0.0
2019-10,-23.3,145.5,3,13.733333333333334,0.0
2019-10,-23.3,146.3,7,3.5285714285714285,0.2857142857142857
2019-10,-23.3,146.5,14,34.98571428571429,0.21428571428571427
2019-10,-23.3,150.5,55,6.696363636363636,0.03636363636363636
2019-10,-23.3,150.7,13,3.161538461538462,0.0
2019-10,-23.1,114.1,17,11.91764705882353,0.17647058823529413
2019-10,-23.1,115.5,2,3.6,0.0
2019-10,-23.1,115.7,7,8.242857142857144,0.14285714285714285
2019-10,-23.1,118.7,20,26.589999999999996,0.1
2019-10,-23.1,118.9,35,3.2914285714285714,0.08571428571428572
2019-10,-23.1,119.3,16,10.38125,0.0625
2019-10,-23.1,119.5,30,19.636666666666667,0.13333333333333333
2019-10,-23.1,124.3,3,6.266666666666667,0.0
2019-10,-23.1,124.5,16,22.85,0.25
2019-10,-23.1,131.3,51,11.137254901960784,0.0784313725490196
2019-10,-23.1,138.1,8,2.4250000000000003,0.0
2019-10,-23.1,145.5,8,6.4125,0.0
2019-10,-23.1,148.5,38,2.305263157894737,0.0
2019-10,-23.1,150.3,8,2.525,0.0
2019-10,-23.1,150.5,32,27.93125,0.1875
2019-10,-23.1,150.7,493,12.751926977687626,0.18052738336713997
2019-10,-22.9,117.1,4,7.225,0.25
2019-10,-22.9,117.3,2,5.6,0.0
2019-10,-22.9,117.5,2,2.05,0.0
2019-10,-22.9,117.9,4,4.3,0.0
2019-10,-22.9,118.9,9,26.566666666666666,0.0
2019-10,-22.9,119.5,17,7.305882352941176,0.0
2019-10,-22.9,119.9,1,7.1,0.0
2019-10,-22.9,120.1,9,10.466666666666667,0.3333333333333333
2019-10,-22.9,120.3,6,2.6,0.0
2019-10,-22.9,131.3,31,10.061290322580644,0.12903225806451613
2019-10,-22.9,148.5,22,0.9727272727272727,0.0
2019-10,-22.9,148.7,6,0.6666666666666666,0.0
2019-10,-22.9,150.5,18,25.11111111111111,0.2777777777777778
2019-10,-22.9,150.7,1,2.0,0.0
2019-10,-22.7,117.5,34,8.86470588235294,0.14705882352941177
2019-10,-22.7,118.9,25,18.695999999999998,0.16
2019-10,-22.7,119.1,6,6.516666666666667,0.0
2019-10,-22.7,127.1,11,42.33636363636364,0.09090909090909091
2019-10,-22.7,135.7,1,1.4,0.0
2019-10,-22.7,147.7,10,2.91,0.1
2019-10,-22.7,149.3,54,4.029629629629629,0.037037037037037035
2019-10,-22.7,149.5,9,2.966666666666667,0.0
2019-10,-22.7,150.1,11,8.227272727272727,0.0
2019-10,-22.7,150.3,1,2.0,0.0
2019-10,-22.7,150.5,75,6.8933333333333335,0.013333333333333334
2019-10,-22.7,150.7,75,10.72,0.2
2019-10,-22.5,124.5,7,5.171428571428572,0.14285714285714285
2019-10,-22.5,124.9,1,0.6,0.0
2019-10,-22.5,126.3,11,2.2818181818181817,0.0
2019-10,-22.5,126.5,6,3.1999999999999997,0.0
2019-10,-22.5,126.9,59,6.416949152542373,0.05084745762711865
2019-10,-22.5,127.1,1,0.6,0.0
2019-10,-22.5,147.7,4,6.3,0.0
2019-10,-22.5,148.5,2,4.6,0.0
2019-10,-22.5,148.7,5,4.279999999999999,0.0
2019-10,-22.5,148.9,20,3.3549999999999995,0.05
2019-10,-22.5,149.1,3,14.6,0.0
2019-10,-22.5,149.3,15,2.7933333333333334,0.0
2019-10,-22.5,149.5,36,5.513888888888889,0.0
2019-10,-22.5,150.3,121,4.955371900826447,0.024793388429752067
2019-10,-22.5,150.5,6,9.6,0.0
2019-10,-22.5,150.7,221,22.41628959276018,0.248868778280543
